datetime,temp,tempmax,tempmin,humidity,pressure,cloudcover,visibility,windspeed_capped,precipprob,solarenergy,uvindex,month,precip_log,preciptype
2022-03-23,30.6,39.0,22.0,31.4,1008.2,7.7,3.3,11.2,0,23.8,10,3,0.0,none
2022-03-24,31.5,39.0,24.6,38.4,1007.4,53.7,3.0,16.6,0,23.9,10,3,0.0,none
2022-03-25,32.5,39.0,25.8,48.2,1008.0,76.9,3.1,18.4,0,20.9,9,3,0.0,none
2022-03-26,32.9,40.0,27.8,32.0,1010.0,66.2,3.2,7.5,0,23.8,9,3,0.0,none
2022-03-27,31.8,40.0,24.8,28.8,1011.0,0.0,3.5,22.3,0,26.2,10,3,0.0,none
2022-03-28,31.5,41.0,22.0,27.2,1010.0,0.0,3.7,22.3,0,26.4,10,3,0.0,none
2022-03-29,32.3,41.0,20.8,25.0,1008.1,0.4,3.9,14.7,0,26.4,10,3,0.0,none
2022-03-30,32.8,42.0,23.8,22.2,1007.7,3.4,3.7,18.4,0,26.5,10,3,0.0,none
2022-03-31,33.5,42.0,25.3,22.6,1007.9,0.0,3.4,14.8,0,26.5,10,3,0.0,none
2022-04-01,32.9,42.0,22.9,24.4,1007.9,0.0,3.9,11.2,0,26.5,10,4,0.0,none
2022-04-02,32.6,41.0,23.0,41.6,1009.4,0.0,3.8,9.5,0,26.4,10,4,0.0,none
2022-04-03,32.8,40.0,25.7,50.9,1009.2,13.8,3.6,11.1,0,25.1,9,4,0.0,none
2022-04-04,33.9,41.0,26.4,42.1,1009.4,27.2,3.4,13.0,0,26.2,10,4,0.0,none
2022-04-05,33.3,41.0,25.0,45.1,1011.3,9.7,3.9,11.2,0,25.9,10,4,0.0,none
2022-04-06,33.8,41.0,27.0,45.7,1011.3,15.1,3.9,11.1,0,24.6,10,4,0.0,none
2022-04-07,33.5,40.0,27.4,46.1,1010.8,48.3,3.5,13.0,100,23.0,10,4,0.09531017980432487,rain
2022-04-08,34.0,39.0,29.4,44.1,1009.6,52.6,3.7,14.8,0,22.8,9,4,0.0,none
2022-04-09,33.5,40.0,26.0,44.4,1008.2,31.1,4.0,16.4,0,24.3,10,4,0.0,none
2022-04-10,34.2,41.0,26.8,43.0,1007.4,26.9,4.1,14.8,0,23.6,10,4,0.0,none
2022-04-11,34.3,41.0,27.4,40.2,1006.8,50.4,3.9,14.8,0,25.0,10,4,0.0,none
2022-04-12,34.2,41.0,28.0,43.8,1006.3,53.1,3.6,14.8,0,22.3,9,4,0.0,none
2022-04-13,34.3,41.0,28.3,42.9,1005.9,45.9,3.8,18.4,100,22.7,10,4,0.4054651081081644,rain
2022-04-14,33.4,40.0,27.0,39.4,1005.9,60.8,4.0,11.1,0,22.3,9,4,0.0,none
2022-04-15,33.5,41.0,25.0,32.5,1005.4,44.1,3.7,14.8,0,24.7,9,4,0.0,none
2022-04-16,33.2,42.0,23.0,24.6,1004.8,12.9,3.9,18.4,0,27.4,10,4,0.0,none
2022-04-17,33.4,42.0,23.9,25.1,1005.7,10.6,4.0,11.2,0,26.8,10,4,0.0,none
2022-04-18,34.5,43.0,27.0,27.9,1007.7,21.4,4.3,13.0,0,25.7,10,4,0.0,none
2022-04-19,35.4,43.0,27.0,25.1,1008.6,39.6,4.1,9.4,0,24.6,9,4,0.0,none
2022-04-20,35.9,43.0,29.9,24.8,1006.9,42.9,3.9,14.8,0,25.5,10,4,0.0,none
2022-04-21,36.4,42.0,29.6,24.4,1005.8,45.5,3.7,26.6,0,24.6,10,4,0.0,none
2022-04-22,33.4,39.0,27.0,39.1,1009.4,32.6,3.7,9.4,100,25.9,10,4,0.09531017980432487,rain
2022-04-23,32.6,40.0,27.0,48.1,1009.3,38.5,3.6,22.4,0,22.7,8,4,0.0,none
2022-04-24,34.3,41.6,27.7,33.0,1008.0,44.8,3.8,18.4,0,24.9,9,4,0.0,none
2022-04-25,35.4,43.1,26.0,23.4,1006.6,25.8,4.1,18.4,0,26.4,10,4,0.0,none
2022-04-26,35.4,43.1,27.1,24.4,1007.0,44.9,3.9,13.0,0,26.2,10,4,0.0,none
2022-04-27,36.1,44.0,24.6,21.6,1006.5,39.2,3.8,18.4,0,27.1,10,4,0.0,none
2022-04-28,35.7,44.0,26.0,23.3,1007.0,49.9,3.8,9.4,0,25.8,9,4,0.0,none
2022-04-29,36.7,45.0,27.7,22.6,1006.8,37.1,3.9,22.2,0,26.8,10,4,0.0,none
2022-04-30,36.5,44.0,26.6,21.2,1004.4,32.0,4.0,14.8,0,26.0,10,4,0.0,none
2022-05-01,36.2,43.4,27.6,25.4,1002.9,36.2,4.1,18.3,0,26.0,10,5,0.0,none
2022-05-02,36.5,43.0,31.7,30.3,1003.4,46.0,3.8,18.4,0,23.3,10,5,0.0,none
2022-05-03,35.4,43.0,28.1,32.3,1004.9,46.4,3.7,27.7,0,24.6,9,5,0.0,none
2022-05-04,34.7,42.0,27.0,41.0,1007.3,27.6,4.0,18.4,0,26.4,10,5,0.0,none
2022-05-05,35.5,42.0,27.5,33.8,1006.1,34.3,3.9,16.6,0,26.0,10,5,0.0,none
2022-05-06,35.5,43.0,26.7,25.4,1005.3,24.2,3.8,14.8,0,26.1,10,5,0.0,none
2022-05-07,34.5,41.0,29.6,38.2,1005.9,37.0,3.8,11.2,0,22.2,8,5,0.0,none
2022-05-08,35.5,43.0,27.7,32.8,1004.0,25.4,3.7,11.1,0,25.3,10,5,0.0,none
2022-05-09,36.1,42.1,29.2,29.3,1002.0,46.0,3.8,13.0,0,26.0,10,5,0.0,none
2022-05-10,36.5,42.7,29.2,33.2,1001.6,25.4,3.8,18.3,0,27.2,10,5,0.0,none
2022-05-11,35.9,41.0,30.6,44.4,1001.9,39.0,3.9,11.2,0,22.2,9,5,0.0,none
2022-05-12,34.8,42.0,31.0,48.8,1002.5,65.5,3.6,16.6,0,19.5,9,5,0.0,none
2022-05-13,35.9,43.0,30.0,45.1,1001.5,46.0,4.0,18.8,0,22.6,10,5,0.0,none
2022-05-14,38.3,45.0,30.4,36.0,1001.3,31.5,3.9,18.4,0,24.8,10,5,0.0,none
2022-05-15,39.1,45.0,32.4,30.4,1002.6,62.8,3.8,24.1,0,23.8,10,5,0.0,none
2022-05-16,34.8,39.0,31.0,42.3,1004.4,73.7,3.6,24.0,0,21.4,8,5,0.0,none
2022-05-17,36.8,43.0,30.2,36.9,1002.7,39.7,3.9,9.4,0,26.1,10,5,0.0,none
2022-05-18,36.0,41.0,30.8,45.3,1003.6,73.7,3.4,14.8,0,21.2,9,5,0.0,none
2022-05-19,32.6,39.0,25.7,55.0,1005.3,60.3,3.6,25.9,0,23.7,9,5,0.0,none
2022-05-20,35.2,40.1,29.6,52.0,1003.3,38.3,3.9,14.8,0,24.4,9,5,0.0,none
2022-05-21,36.8,43.0,30.7,38.6,1000.8,39.4,4.2,22.3,0,26.0,10,5,0.0,none
2022-05-22,35.7,41.3,30.8,34.8,999.1,27.1,3.9,25.8,0,25.0,10,5,0.0,none
2022-05-23,35.2,41.0,30.0,42.0,999.9,21.2,3.9,24.1,0,25.5,9,5,0.0,none
2022-05-24,31.9,39.0,28.6,53.9,1004.3,33.3,3.8,9.4,100,25.5,9,5,0.7884573603642702,rain
2022-05-25,32.2,40.0,25.0,53.9,1006.4,47.3,3.8,14.8,0,23.5,9,5,0.0,none
2022-05-26,32.6,40.0,26.0,53.7,1005.4,49.5,3.6,16.6,100,23.6,9,5,0.6931471805599453,rain
2022-05-27,34.3,42.0,27.0,42.6,1004.3,28.0,3.9,20.5,0,25.6,9,5,0.0,none
2022-05-28,35.7,41.3,29.7,37.1,1002.8,27.7,4.0,22.2,0,26.4,10,5,0.0,none
2022-05-29,36.1,42.0,30.1,40.4,1002.7,24.1,4.2,22.3,0,26.2,10,5,0.0,none
2022-05-30,35.4,42.3,29.1,42.0,1003.0,36.9,3.7,18.4,0,23.6,9,5,0.0,none
2022-05-31,35.1,41.0,30.2,42.2,1002.4,57.9,3.8,22.3,100,20.3,9,5,0.262364264467491,rain
2022-06-01,36.6,43.0,30.1,32.3,1001.9,53.7,3.7,22.3,0,23.4,8,6,0.0,none
2022-06-02,38.0,44.3,31.1,27.9,1001.8,54.0,4.0,27.6,0,22.3,8,6,0.0,none
2022-06-03,38.8,45.0,31.5,23.3,1001.0,40.7,3.9,22.3,0,22.6,9,6,0.0,none
2022-06-04,38.2,44.0,34.7,25.6,1001.6,66.7,3.9,18.4,0,20.4,8,6,0.0,none
2022-06-05,38.9,44.1,32.8,25.3,1001.6,59.0,3.8,25.8,0,22.8,8,6,0.0,none
2022-06-06,38.8,44.0,34.2,23.3,1001.4,50.4,3.9,18.4,0,23.0,9,6,0.0,none
2022-06-07,38.2,44.4,31.0,24.6,1001.3,41.3,4.0,22.3,0,23.5,9,6,0.0,none
2022-06-08,37.9,43.0,33.7,28.9,1001.2,50.7,4.0,32.884000000000015,0,22.5,9,6,0.0,none
2022-06-09,35.8,41.6,32.0,40.4,1002.0,50.1,3.6,29.3,0,23.7,9,6,0.0,none
2022-06-10,34.3,40.0,30.2,46.9,1002.8,69.3,3.9,27.7,0,21.5,9,6,0.0,none
2022-06-11,32.6,40.0,29.0,54.7,1003.9,64.1,3.6,25.9,100,18.8,8,6,0.9555114450274363,rain
2022-06-12,30.7,36.0,26.9,62.4,1005.2,74.2,3.6,16.6,100,16.8,8,6,0.6931471805599453,rain
2022-06-13,32.9,39.0,27.6,57.4,1005.8,65.4,3.8,14.8,100,23.7,8,6,0.33647223662121295,rain
2022-06-14,32.6,39.0,28.5,57.2,1005.1,54.1,3.9,25.9,100,22.4,9,6,0.262364264467491,rain
2022-06-15,30.1,38.0,26.6,71.1,1004.9,82.0,3.5,32.884000000000015,100,21.9,9,6,1.7578579175523736,rain
2022-06-16,27.9,32.2,25.7,83.2,1005.9,83.5,3.4,20.5,100,19.1,8,6,2.631888840136646,rain
2022-06-17,29.7,36.0,25.9,75.5,1005.4,86.4,3.3,13.0,100,14.2,6,6,2.028148247292285,rain
2022-06-18,28.7,35.0,25.7,79.5,1005.6,84.7,3.4,22.3,100,15.6,7,6,2.468099531471619,rain
2022-06-19,28.1,34.0,23.7,78.7,1005.6,77.9,3.3,14.8,100,13.0,6,6,2.4423470353692043,rain
2022-06-20,28.4,33.0,23.6,77.1,1003.6,80.7,3.5,18.4,100,16.7,7,6,2.5726122302071057,rain
2022-06-21,25.3,32.0,23.0,90.7,1002.5,90.0,2.8,13.0,100,19.5,8,6,1.4350845252893227,rain
2022-06-22,28.9,34.0,24.0,73.1,1004.1,60.1,3.4,13.0,100,19.6,7,6,1.0647107369924282,rain
2022-06-23,28.9,35.0,26.0,71.9,1005.5,62.5,3.4,18.4,100,19.9,8,6,1.4586150226995167,rain
2022-06-24,29.5,33.0,24.0,74.1,1004.2,74.5,3.5,27.7,100,20.2,9,6,2.272125885509337,rain
2022-06-25,28.2,33.0,23.8,77.0,1001.8,81.5,3.2,11.2,100,8.2,4,6,1.6094379124341003,rain
2022-06-26,29.0,32.0,26.8,74.5,1002.3,89.2,3.6,14.8,100,10.9,4,6,2.163323025660538,rain
2022-06-27,28.6,33.0,26.6,82.0,1004.1,70.6,3.5,16.6,100,16.9,7,6,3.370738174177447,rain
2022-06-28,29.9,34.0,25.7,77.2,1003.4,51.9,3.9,12.1,100,20.2,8,6,1.6094379124341003,rain
2022-06-29,29.7,34.0,27.6,77.1,1002.0,60.8,3.4,18.4,100,18.2,8,6,2.1400661634962708,rain
2022-06-30,27.6,33.0,25.0,87.1,1002.0,86.8,3.2,14.8,100,11.6,7,6,3.2386784521643803,rain
2022-07-01,28.3,33.0,25.0,84.9,1002.4,82.9,4.0,20.5,100,13.8,6,7,1.3862943611198906,rain
2022-07-02,27.9,32.2,25.8,86.0,1001.2,90.2,3.5,18.4,100,10.8,5,7,1.7227665977411035,rain
2022-07-03,26.6,29.0,25.0,94.0,1001.6,90.3,2.8,14.8,100,6.4,4,7,2.766319109226186,rain
2022-07-04,26.7,29.0,25.6,92.1,1000.9,95.3,2.8,14.8,100,4.2,2,7,3.8372994592322094,rain
2022-07-05,27.2,30.0,25.0,89.8,999.4,86.3,3.6,16.6,100,11.0,6,7,3.246490991901174,rain
2022-07-06,27.6,30.0,25.8,89.4,1001.8,79.3,3.2,7.6,100,8.2,6,7,2.388762789235098,rain
2022-07-07,26.6,29.0,25.0,93.1,1003.2,88.0,2.9,11.2,100,8.0,4,7,2.4336133554004498,rain
2022-07-08,26.9,28.0,25.6,95.1,1001.6,94.9,2.9,14.8,100,9.8,6,7,3.2188758248682006,rain
2022-07-09,27.0,31.0,25.0,91.2,999.3,90.3,3.2,24.1,100,13.2,7,7,2.2823823856765264,rain
2022-07-10,26.4,31.0,24.8,93.3,999.7,94.9,2.9,22.3,100,8.6,4,7,3.40452517175483,rain
2022-07-11,25.9,30.0,24.0,92.9,1000.7,91.8,3.3,22.3,100,8.8,4,7,3.0106208860477417,rain
2022-07-12,26.9,30.0,25.6,92.6,999.3,91.5,2.9,25.0,100,8.0,4,7,3.543853682063679,rain
2022-07-13,26.1,28.0,24.8,95.5,996.6,93.3,2.9,25.9,100,7.8,5,7,3.966511190712216,rain
2022-07-14,26.0,28.0,24.8,95.1,996.6,95.5,2.8,13.0,100,9.2,4,7,3.039749158970765,rain
2022-07-15,26.1,30.0,24.6,94.5,999.3,93.9,3.0,14.8,100,4.9,3,7,3.9180050771056933,rain
2022-07-16,27.7,31.0,24.8,90.1,1001.8,88.5,3.3,11.2,100,10.0,5,7,2.0541237336955462,rain
2022-07-17,27.0,28.0,25.0,94.5,1002.0,95.8,2.5,18.4,100,7.9,4,7,3.6584202466292277,rain
2022-07-18,25.1,27.0,23.8,95.9,1000.7,97.3,2.5,18.4,100,3.3,2,7,4.034240638152395,rain
2022-07-19,24.2,25.0,23.0,95.1,1004.3,92.7,2.7,14.8,100,5.1,2,7,1.6486586255873816,rain
2022-07-20,25.9,28.0,24.6,92.8,1005.0,93.6,3.0,14.8,100,7.5,4,7,1.2809338454620642,rain
2022-07-21,27.3,30.0,24.9,88.5,1005.0,88.9,3.6,20.5,100,10.1,6,7,2.4765384001174837,rain
2022-07-22,27.8,31.3,25.6,85.5,1005.0,88.4,3.3,18.4,100,8.4,4,7,2.5877640352277083,rain
2022-07-23,25.6,27.3,24.8,96.2,1003.1,95.4,2.6,18.4,100,2.9,1,7,4.7140245909001735,rain
2022-07-24,25.4,26.7,24.7,95.6,1004.0,96.3,2.3,11.2,100,4.0,2,7,2.8678989020441064,rain
2022-07-25,26.1,28.0,24.0,92.8,1006.4,97.7,2.9,14.8,100,12.1,7,7,2.0918640616783932,rain
2022-07-26,25.8,29.0,24.0,93.9,1008.2,95.7,2.9,13.0,100,11.9,6,7,2.8903717578961645,rain
2022-07-27,26.4,30.0,24.6,92.8,1008.3,82.4,2.8,9.4,100,16.0,6,7,1.8562979903656263,rain
2022-07-28,28.3,33.0,24.9,85.3,1009.3,68.6,3.4,16.6,100,19.0,8,7,1.7227665977411035,rain
2022-07-29,27.8,32.0,25.8,89.4,1008.7,86.4,2.9,16.6,100,13.4,7,7,2.928523523860541,rain
2022-07-30,27.2,31.0,24.9,91.3,1007.3,78.4,2.8,12.7,100,17.4,7,7,2.4849066497880004,rain
2022-07-31,29.4,34.0,24.9,79.4,1005.1,50.5,3.9,12.9,100,20.4,8,7,1.1631508098056809,rain
2022-08-01,30.0,33.3,26.7,76.3,1005.0,66.3,3.9,16.6,0,20.0,8,8,0.0,none
2022-08-02,29.4,33.4,25.7,78.7,1004.2,73.7,3.9,11.2,100,17.3,7,8,0.09531017980432487,rain
2022-08-03,29.4,34.0,27.0,82.7,1003.8,86.9,3.3,18.4,100,19.4,7,8,1.5040773967762742,rain
2022-08-04,27.9,33.1,25.0,89.6,1003.5,87.6,2.5,9.4,100,13.8,6,8,2.0918640616783932,rain
2022-08-05,28.6,33.0,25.0,85.4,1002.3,88.8,2.7,11.2,100,15.7,7,8,2.6461747973841225,rain
2022-08-06,27.7,34.0,24.9,88.0,1001.2,91.3,3.6,16.6,100,17.0,7,8,2.72785282839839,rain
2022-08-07,26.9,33.0,24.0,90.6,999.8,87.3,3.1,18.4,100,15.3,7,8,2.3702437414678603,rain
2022-08-08,26.6,31.2,24.0,92.9,997.5,85.8,2.8,13.0,100,8.5,4,8,3.4688560301359703,rain
2022-08-09,26.2,28.0,25.0,95.6,996.9,97.7,2.7,13.0,100,9.3,4,8,3.1441522786722644,rain
2022-08-10,25.0,26.0,24.0,98.0,996.0,100.0,2.6,18.4,100,2.2,1,8,4.812184355372417,rain
2022-08-11,25.9,28.0,24.0,94.4,999.7,92.0,3.4,18.4,100,2.3,1,8,3.92395157629342,rain
2022-08-12,27.9,32.0,24.8,87.1,1002.4,80.9,3.7,18.4,100,16.1,7,8,1.7227665977411035,rain
2022-08-13,27.0,30.2,24.9,87.6,1003.4,88.7,3.7,22.2,100,11.2,5,8,1.410986973710262,rain
2022-08-14,25.0,25.8,24.8,96.0,1003.4,96.8,2.7,18.4,100,2.5,1,8,3.877431560658527,rain
2022-08-15,24.6,25.1,24.0,97.5,1002.4,100.0,2.7,20.5,100,3.1,2,8,4.1588830833596715,rain
2022-08-16,26.2,29.0,23.8,91.2,1006.1,86.4,3.4,22.2,100,12.4,7,8,3.2268439945173775,rain
2022-08-17,28.4,32.0,25.0,83.4,1007.2,50.5,4.0,14.8,100,18.5,7,8,0.09531017980432487,rain
2022-08-18,28.9,33.3,24.8,80.9,1006.2,38.4,4.2,14.8,100,20.0,8,8,0.09531017980432487,rain
2022-08-19,28.8,32.0,26.8,79.5,1005.6,56.3,4.1,22.3,100,16.4,7,8,1.4586150226995167,rain
2022-08-20,27.9,31.0,25.8,82.0,1004.3,88.5,4.2,22.3,100,11.5,5,8,1.547562508716013,rain
2022-08-21,26.2,28.0,24.8,89.5,1002.0,91.4,2.8,18.4,100,5.2,3,8,3.6788291182604347,rain
2022-08-22,26.3,29.0,24.3,87.0,1001.3,90.8,3.3,20.5,100,9.6,6,8,3.1354942159291497,rain
2022-08-23,27.6,32.2,23.8,83.2,1004.5,62.8,3.9,13.0,100,17.7,8,8,1.1314021114911006,rain
2022-08-24,29.0,33.0,24.8,79.9,1007.2,68.0,4.1,14.8,100,19.8,7,8,0.4054651081081644,rain
2022-08-25,29.3,33.0,26.8,75.6,1006.8,68.3,4.3,18.4,100,17.3,7,8,1.1314021114911006,rain
2022-08-26,27.7,32.0,24.0,82.3,1006.7,61.4,4.1,13.0,100,19.7,8,8,0.09531017980432487,rain
2022-08-27,29.2,33.5,25.0,75.3,1006.1,58.2,4.0,14.8,100,19.5,8,8,0.09531017980432487,rain
2022-08-28,28.1,31.0,25.6,80.5,1006.7,79.3,3.1,14.8,100,13.4,7,8,1.33500106673234,rain
2022-08-29,28.1,31.2,25.8,84.1,1008.4,88.5,3.6,11.2,100,13.8,7,8,2.501435951739211,rain
2022-08-30,28.6,33.0,25.0,83.6,1009.4,64.4,3.9,9.4,100,17.6,7,8,1.6486586255873816,rain
2022-08-31,29.4,34.5,25.8,84.2,1008.1,59.2,2.8,11.2,100,17.5,8,8,1.9021075263969205,rain
2022-09-01,28.5,34.0,24.8,84.3,1008.3,69.8,3.5,14.8,100,19.5,8,9,2.0149030205422647,rain
2022-09-02,28.8,34.4,24.8,82.3,1009.3,63.4,3.5,11.2,100,18.7,8,9,1.2809338454620642,rain
2022-09-03,28.2,33.3,25.8,85.8,1008.1,56.5,3.6,22.3,100,19.5,8,9,1.308332819650179,rain
2022-09-04,24.8,26.0,23.8,95.3,1008.1,92.9,2.8,13.0,100,7.5,4,9,2.272125885509337,rain
2022-09-05,25.9,30.0,23.8,93.0,1008.1,88.9,3.1,16.6,100,16.9,7,9,1.3862943611198906,rain
2022-09-06,27.3,31.3,23.8,87.3,1007.7,61.0,3.5,11.2,100,19.7,8,9,0.4054651081081644,rain
2022-09-07,28.0,33.4,24.8,86.7,1007.3,71.5,3.3,14.8,100,18.1,8,9,1.1314021114911006,rain
2022-09-08,28.0,32.0,25.0,90.1,1007.3,80.1,2.8,8.4,100,18.2,7,9,2.186051276738094,rain
2022-09-09,29.4,33.0,26.0,82.4,1006.6,52.2,3.9,11.2,100,20.5,9,9,2.151762203259462,rain
2022-09-10,29.2,33.3,26.8,82.3,1005.1,71.4,3.7,10.2,100,20.4,8,9,1.1314021114911006,rain
2022-09-11,27.8,32.0,24.8,87.7,1001.3,86.8,3.2,13.0,100,13.8,6,9,3.0726933146901194,rain
2022-09-12,25.1,26.0,24.8,98.8,999.9,100.0,2.4,11.2,100,6.2,4,9,2.8678989020441064,rain
2022-09-13,25.5,28.0,23.8,98.3,1003.0,98.8,2.4,15.5,100,5.1,4,9,4.0809215418899605,rain
2022-09-14,26.2,29.0,24.0,95.3,1006.3,91.7,3.1,18.4,100,12.9,6,9,2.6741486494265287,rain
2022-09-15,26.7,31.0,23.8,90.0,1007.1,88.1,3.7,18.4,100,12.8,5,9,0.9932517730102833,rain
2022-09-16,26.4,31.0,24.0,91.1,1005.0,82.9,3.6,20.5,100,6.3,4,9,2.8791984572980396,rain
2022-09-17,26.5,31.0,23.0,92.2,1006.5,89.3,3.3,11.2,100,11.3,6,9,0.9162907318741551,rain
2022-09-18,28.2,33.2,24.8,84.3,1007.6,60.9,3.4,11.2,100,19.3,7,9,0.18232155679395465,rain
2022-09-19,27.6,33.7,24.8,84.8,1006.8,63.1,3.6,13.0,100,18.5,7,9,0.4054651081081644,rain
2022-09-20,28.1,33.3,25.0,84.4,1005.3,71.8,3.5,16.6,100,13.0,6,9,0.4054651081081644,rain
2022-09-21,26.2,29.4,24.0,90.9,1005.3,92.0,2.9,14.8,100,8.0,5,9,2.0794415416798357,rain
2022-09-22,25.5,28.0,23.8,94.1,1006.5,100.0,2.7,13.0,100,13.6,6,9,0.8754687373538999,rain
2022-09-23,26.2,30.0,23.4,87.4,1007.9,90.0,2.9,20.5,100,14.6,6,9,0.6931471805599453,rain
2022-09-24,25.9,30.0,23.0,88.1,1008.3,88.3,3.5,14.8,0,15.8,6,9,0.0,none
2022-09-25,26.7,29.0,24.8,89.7,1008.7,83.6,3.1,9.4,100,17.2,8,9,0.262364264467491,rain
2022-09-26,28.2,33.0,23.8,79.4,1009.3,46.7,4.0,11.2,100,16.9,7,9,0.9162907318741551,rain
2022-09-27,28.2,34.6,22.8,80.0,1008.2,69.5,3.9,28.2,100,19.3,8,9,1.7047480922384253,rain
2022-09-28,26.3,32.0,23.0,90.6,1007.5,84.4,3.2,9.4,100,17.1,7,9,1.0296194171811581,rain
2022-09-29,28.2,33.0,24.6,81.0,1007.2,47.9,3.9,7.6,0,19.2,8,9,0.0,none
2022-09-30,28.3,33.0,23.8,79.1,1007.5,40.5,3.9,9.4,0,20.3,8,9,0.0,none
2022-10-01,28.9,34.0,24.6,74.5,1006.9,31.6,3.9,11.2,0,20.6,8,10,0.0,none
2022-10-02,29.2,34.6,24.0,67.2,1006.9,32.8,3.8,18.4,100,20.0,8,10,0.18232155679395465,rain
2022-10-03,29.4,34.2,24.8,65.5,1007.5,41.5,4.1,16.6,0,19.3,8,10,0.0,none
2022-10-04,28.1,31.0,25.6,71.0,1007.6,75.2,3.6,16.6,100,10.5,4,10,2.631888840136646,rain
2022-10-05,27.0,30.0,25.0,88.3,1007.1,87.4,2.9,7.6,100,10.1,5,10,2.8791984572980396,rain
2022-10-06,26.8,31.4,24.7,89.8,1007.3,65.3,3.4,11.2,100,12.3,7,10,3.2268439945173775,rain
2022-10-07,26.8,30.0,24.0,88.4,1008.4,73.4,3.7,18.4,100,13.0,6,10,2.2407096892759584,rain
2022-10-08,27.5,31.0,24.8,86.1,1010.2,67.4,3.6,13.0,100,16.6,7,10,1.4586150226995167,rain
2022-10-09,28.1,32.0,24.0,84.3,1011.0,50.9,3.9,7.6,100,17.8,7,10,1.9315214116032138,rain
2022-10-10,25.9,32.0,23.8,90.4,1012.3,78.3,3.3,18.4,100,13.9,7,10,2.509599262378372,rain
2022-10-11,26.0,30.0,23.9,92.9,1011.5,83.9,3.0,11.1,100,6.1,3,10,3.58351893845611,rain
2022-10-12,25.7,30.0,22.8,91.2,1012.1,76.6,3.0,7.6,100,12.4,6,10,3.1179499062782403,rain
2022-10-13,26.3,31.0,24.0,88.9,1012.1,80.1,3.6,5.4,100,15.0,7,10,1.7404661748405046,rain
2022-10-14,26.7,31.0,23.0,83.9,1011.8,62.3,3.7,10.1,100,17.4,7,10,0.5877866649021191,rain
2022-10-15,26.5,31.0,21.6,71.7,1011.4,21.5,3.6,8.4,0,19.1,8,10,0.0,none
2022-10-16,26.8,32.0,21.8,79.2,1013.1,67.7,3.7,9.4,100,14.6,7,10,2.0014800002101243,rain
2022-10-17,26.8,33.0,22.8,86.5,1013.9,65.0,3.4,18.4,100,16.5,7,10,0.8754687373538999,rain
2022-10-18,26.0,30.0,22.9,88.0,1013.3,85.0,3.4,7.6,100,12.3,5,10,2.3513752571634776,rain
2022-10-19,26.6,31.0,23.4,76.3,1012.9,54.8,3.7,7.5,100,19.1,8,10,0.18232155679395465,rain
2022-10-20,26.2,31.0,21.5,77.3,1014.2,36.9,3.5,11.2,0,19.3,8,10,0.0,none
2022-10-21,25.1,29.4,21.0,75.5,1016.2,33.2,3.6,9.4,0,20.7,8,10,0.0,none
2022-10-22,24.9,31.3,18.5,65.9,1016.8,12.9,3.7,8.3,0,21.2,9,10,0.0,none
2022-10-23,24.5,31.0,19.0,64.5,1014.8,0.5,3.8,14.8,0,21.0,9,10,0.0,none
2022-10-24,24.2,31.0,19.0,61.2,1011.4,0.0,3.7,18.4,0,21.1,9,10,0.0,none
2022-10-25,23.6,31.1,17.6,63.4,1012.1,0.0,3.7,14.8,0,21.1,9,10,0.0,none
2022-10-26,23.5,31.3,16.6,70.2,1014.9,0.0,3.7,9.3,0,20.6,8,10,0.0,none
2022-10-27,23.7,31.1,18.0,70.5,1015.1,3.5,3.8,7.6,0,20.4,8,10,0.0,none
2022-10-28,23.7,31.0,17.0,68.6,1014.6,7.8,3.8,7.5,0,19.7,8,10,0.0,none
2022-10-29,23.8,31.3,17.8,68.4,1014.4,0.0,3.8,7.6,0,20.5,8,10,0.0,none
2022-10-30,23.3,30.1,18.0,69.2,1014.7,0.4,3.7,9.4,0,20.2,8,10,0.0,none
2022-10-31,22.4,29.0,17.0,70.2,1014.9,0.2,3.8,9.4,0,20.0,8,10,0.0,none
2022-11-01,23.2,29.3,17.0,71.3,1015.5,5.4,3.7,9.4,0,20.0,8,11,0.0,none
2022-11-02,23.8,30.0,19.0,69.6,1014.6,0.4,3.7,7.6,0,20.2,8,11,0.0,none
2022-11-03,23.7,31.1,17.0,69.5,1014.4,0.0,3.7,11.2,0,20.0,8,11,0.0,none
2022-11-04,23.8,32.0,16.0,70.9,1015.5,0.0,3.6,7.5,0,19.6,8,11,0.0,none
2022-11-05,24.8,33.0,18.0,72.0,1016.5,0.0,3.6,5.4,0,19.3,8,11,0.0,none
2022-11-06,25.3,33.0,18.8,70.6,1016.4,1.0,3.6,7.6,0,19.0,8,11,0.0,none
2022-11-07,24.5,32.0,19.0,69.5,1015.8,6.5,3.4,5.4,0,19.2,8,11,0.0,none
2022-11-08,23.1,31.3,16.0,67.2,1016.0,2.6,3.8,9.3,0,19.5,8,11,0.0,none
2022-11-09,23.1,30.4,17.0,70.1,1016.1,0.0,3.7,9.4,0,19.2,8,11,0.0,none
2022-11-10,23.6,30.4,17.7,69.7,1016.7,0.1,3.5,11.2,0,18.8,8,11,0.0,none
2022-11-11,23.5,30.5,18.0,73.0,1016.5,2.0,3.4,5.4,0,18.3,8,11,0.0,none
2022-11-12,23.4,30.1,18.0,73.7,1016.9,20.2,3.2,7.6,0,17.3,7,11,0.0,none
